"word1","word2","frequency"
"county","sheriffs",4
"couple","of",10
"couple","weeks",4
"course","before",2
"course","i",3
"course","is",3
"course","it",2
"court","in",2
"court","justices",2
"court","ruled",2
"court","that",2
"cover","the",2
"coverage","of",2
"covered","in",4
"cox","said",2
"crackdown","on",2
"crafters","companion",2
"craig","adams",2
"crazy","but",2
"crazy","hairdo",2
"create","more",2
"create","the",2
"created","the",2
"credit","card",2
"crime","has",2
"crisis","in",2
"cross","street",2
"crucial","to",2
"cultural","studies",3
"cum","laude",2
"cup","in",2
"cup","of",5
"current","and",2
"current","challenge",2
"cut","into",3
"cut","it",2
"cut","my",2
"cut","off",4
"cute","but",2
"cuz","i",2
"dad","and",2
"dad","went",2
"dallas","for",3
"damn","you",3
"damned","if",2
"dance","and",2
"dancing","in",3
"date","and",2
"date","the",2
"date","with",2
"dating","back",2
"dating","to",2
"daughter","is",2
"day","after",2
"day","and",8
"day","another",2
"day","at",4
"day","but",2
"day","disabled",2
"day","every",2
"day","for",4
"day","from",2
"day","he",3
"day","i",8
"day","in",15
"day","is",2
"day","lily",2
"day","of",12
"day","off",3
"day","so",5
"day","the",3
"day","this",2
"day","to",7
"day","we",3
"day","when",3
"day","with",4
"days","and",3
"days","but",3
"days","in",2
"days","it",2
"days","later",2
"days","of",3
"days","the",3
"days","to",5
"days","where",2
"days","with",3
"days","you",2
"de","mayo",5
"dead","which",2
"deadline","to",2
"deal","and",2
"deal","for",2
"deal","on",2
"deal","with",6
"dealing","with",5
"death","and",3
"debt","is",2
"debt","limit",3
"decades","ago",2
"decades","of",2
"decide","not",2
"decide","to",2
"decided","that",3
"decided","to",14
"decision","and",2
"decision","is",2
"decision","to",3
"declined","to",3
"defensive","end",2
"definitely","made",2
"definitely","on",2
"definition","of",2
"degree","in",3
"demand","for",2
"department","of",4
"depend","on",3
"depending","on",3
"depending","upon",2
"depends","on",2
"derrick","rose",4
"design","and",3
"designed","to",2
"designs","and",2
"desire","to",5
"desperate","housewives",2
"despite","having",2
"despite","the",2
"develop","a",3
"developing","the",2
"development","and",4
"did","a",4
"did","his",2
"did","i",7
"did","in",2
"did","it",4
"did","my",2
"did","not",27
"did","so",3
"did","take",2
"did","that",2
"did","the",8
"did","this",2
"did","when",2
"did","you",10
"didnt","come",3
"didnt","do",3
"didnt","even",4
"didnt","follow",2
"didnt","get",4
"didnt","have",11
"didnt","help",2
"didnt","know",10
"didnt","make",2
"didnt","think",3
"didnt","want",4
"didnt","work",2
"died","in",2
"difference","between",6
"difference","of",2
"different","for",2
"different","from",3
"different","things",2
"different","ways",2
"difficult","to",6
"ding","ding",2
"dining","room",2
"dinner","at",2
"directed","by",2
"direction","of",2
"director","of",9
"disabled","list",2
"discuss","the",2
"discussion","with",2
"discussions","with",2
"display","at",2
"district","judge",2
"dive","in",2
"dm","me",2
"do","a",7
"do","all",2
"do","and",2
"do","anything",6
"do","but",2
"do","for",4
"do","him",2
"do","his",2
"do","i",8
"do","is",5
"do","it",13
"do","much",2
"do","my",3
"do","next",2
"do","not",16
"do","shit",2
"do","so",6
"do","some",2
"do","something",7
"do","that",6
"do","the",10
"do","them",2
"do","they",3
"do","this",11
"do","through",2
"do","to",4
"do","u",2
"do","we",5
"do","when",2
"do","with",8
"do","without",3
"do","you",24
"doctor","and",2
"does","a",2
"does","and",2
"does","anyone",2
"does","have",2
"does","he",4
"does","his",2
"does","it",3
"does","not",16
"does","our",2
"does","that",4
"does","the",3
"does","this",4
"doesnt","even",2
"doesnt","happen",2
"doesnt","have",4
"doesnt","look",2
"doesnt","make",5
"doesnt","matter",2
"doesnt","pay",2
"doesnt","take",2
"doesnt","work",2
"doing","a",4
"doing","more",2
"doing","that",3
"doing","the",2
"domestic","violence",2
"dominant","or",2
"done","done",2
"done","in",2
"done","that",2
"dont","always",4
"dont","believe",2
"dont","even",8
"dont","feel",2
"dont","forget",7
"dont","have",10
"dont","judge",2
"dont","just",2
"dont","know",28
"dont","like",7
"dont","listen",2
"dont","love",2
"dont","make",3
"dont","matter",2
"dont","mean",3
"dont","miss",3
"dont","necessarily",2
"dont","need",3
"dont","play",2
"dont","really",7
"dont","remember",2
"dont","see",2
"dont","so",2
"dont","take",2
"dont","talk",2
"dont","think",4
"dont","use",2
"dont","wanna",2
"dont","want",21
"dont","you",5
"door","and",2
"door","knocking",2
"door","to",2
"doubt","about",2
"doubt","that",2
"down","and",7
"down","by",2
"down","for",4
"down","in",4
"down","on",6
"down","or",3
"down","right",2
"down","the",8
"down","to",7
"down","with",4
"downtown","and",2
"downtown","the",2
"dr","dre",2
"dr","drew",2
"dragon","lady",2
"draw","and",2
"dreams","and",2
"dressed","as",2
"drink","some",2
"drive","and",2
"drivers","license",2
"driving","to",2
"dropped","the",2
"due","to",5
"during","a",4
"during","that",2
"during","the",26
"dust","jacket",2
"each","day",3
"each","of",6
"each","one",2
"each","other",20
"each","script",2
"each","time",2
"each","week",2
"each","zone",2
"earlier","and",2
"earlier","this",2
"early","on",2
"early","s",4
"easily","as",2
"easily","do",2
"eastern","market",2
"easy","and",2
"easy","to",5
"eat","a",3
"eat","lol",2
"eating","less",2
"eating","the",2
"economic","development",2
"edge","of",5
"editing","and",2
"editing","my",2
"education","and",2
"education","is",2
"effective","than",2
"efforts","in",2
"efforts","to",2
"either","way",2
"eleanor","roosevelt",2
"election","of",2
"electoral","college",2
"elementary","school",4
"elements","of",2
"else","as",2
"else","that",2
"else","think",2
"elsewhere","in",2
"email","and",2
"email","from",4
"email","me",2
"email","to",3
"embrace","the",2
"encourage","people",2
"encouraged","to",2
"end","of",23
"end","the",3
"end","up",6
"ends","meet",2
"energy","technologies",2
"engaged","in",2
"english","and",2
"enjoy","a",2
"enjoy","the",4
"enjoy","your",4
"enjoyed","the",4
"enjoying","the",2
"enough","so",2
"enough","to",10
"ensure","that",3
"entered","the",2
"environment","and",2
"episode","is",2
"episode","of",3
"era","of",3
"era","when",2
"especially","if",3
"especially","in",2
"especially","when",4
"established","in",2
"estimate","million",2
"etc","and",3
"etc","are",2
"euros","a",2
"even","as",4
"even","if",16
"even","know",4
"even","make",3
"even","more",4
"even","so",2
"even","talking",2
"even","though",8
"even","thought",2
"even","want",2
"even","when",2
"event","a",2
"event","is",2
"event","of",2
"ever","experienced",2
"ever","had",2
"ever","have",3
"ever","seen",4
"ever","since",3
"every","day",12
"every","month",2
"every","other",2
"every","part",2
"every","question",2
"every","single",3
"every","step",3
"every","time",4
"every","week",2
"every","year",2
"everyone","and",2
"everyone","else",2
"everyone","in",3
"everyone","that",2
"everyone","was",3
"everyone","who",4
"everything","else",3
"everything","i",3
"everything","in",6
"everything","is",4
"everything","thats",2
"everything","to",2
"everything","was",2
"everything","we",2
"evidence","of",2
"example","that",2
"example","the",2
"except","for",2
"except","i",2
"excited","about",3
"excited","as",2
"excited","for",6
"excited","to",7
"executive","director",3
"executive","vice",2
"existence","of",2
"expect","the",2
"expected","to",5
"expecting","the",2
"expensive","and",2
"experience","but",2
"experience","if",2
"experience","so",2
"experts","in",3
"experts","say",2
"exposed","to",2
"extent","of",2
"extent","that",4
"eye","out",2
"eyes","and",3
"face","of",3
"face","the",2
"face","with",2
"faced","with",3
"fact","i",2
"fact","im",2
"fact","that",9
"faculty","and",2
"fair","enough",2
"faith","in",2
"faith","you",2
"fall","and",2
"fall","asleep",3
"fall","in",3
"falling","asleep",2
"families","and",2
"family","and",3
"family","members",3
"family","of",2
"family","were",2
"fan","and",3
"fan","of",3
"fans","and",2
"fans","will",2
"far","as",4
"far","from",2
"far","more",2
"far","of",2
"farmers","market",3
"fast","and",2
"fast","is",2
"father","bill",2
"fathers","day",3
"favorite","color",2
"favorite","song",2
"fear","of",3
"feared","that",2
"featured","on",2
"federal","authorities",2
"federal","government",2
"federal","law",2
"feed","me",2
"feel","better",3
"feel","it",2
"feel","like",17
"feel","so",3
"feel","that",3
"feel","the",4
"feeling","of",2
"feelings","in",2
"feels","like",4
"feet","of",2
"fell","asleep",2
"fell","in",2
"felt","like",4
"few","days",5
"few","hours",5
"few","minutes",3
"few","months",3
"few","more",3
"few","of",4
"few","times",2
"few","weeks",4
"few","years",6
"field","after",2
"field","of",2
"figure","out",4
"filed","in",2
"fill","the",2
"fill","up",2
"filled","with",7
"finally","found",2
"finally","got",2
"financial","challenges",3
"find","a",5
"find","any",2
"find","her",2
"find","him",2
"find","it",8
"find","out",9
"find","that",8
"find","the",5
"fine","but",2
"finish","the",2
"finished","the",4
"finished","up",2
"finished","with",2
"finishes","in",2
"firm","in",2
"first","and",4
"first","baseman",2
"first","but",2
"first","days",2
"first","hit",3
"first","i",2
"first","my",2
"first","of",3
"first","off",2
"first","people",2
"first","period",2
"first","pitch",2
"first","place",3
"first","season",3
"first","time",11
"first","two",3
"five","days",2
"five","loans",2
"five","years",7
"flight","to",3
"flow","of",3
"flowers","and",2
"flying","out",2
"focus","on",8
"focused","on",3
"folks","who",2
"follow","and",2
"follow","back",7
"follow","from",2
"follow","his",2
"follow","me",13
"follow","you",2
"followed","by",4
"followed","the",2
"following","a",3
"following","everyone",2
"following","me",5
"following","the",2
"following","their",2
"following","you",2
"food","and",6
"food","from",2
"food","not",2
"food","of",2
"food","on",2
"food","that",2
"food","to",2
"football","and",2
"for","a",117
"for","about",5
"for","achievement",2
"for","all",12
"for","an",13
"for","and",3
"for","another",3
"for","any",2
"for","anyone",4
"for","anything",5
"for","approval",2
"for","bankruptcy",2
"for","being",6
"for","both",4
"for","breakfast",2
"for","children",3
"for","christmas",2
"for","comment",2
"for","dealing",2
"for","dinner",3
"for","drivers",2
"for","each",5
"for","every",3
"for","example",8
"for","failure",2
"for","five",4
"for","following",9
"for","for",2
"for","free",6
"for","fun",2
"for","having",2
"for","her",8
"for","him",7
"for","his",11
"for","how",2
"for","if",2
"for","instance",3
"for","it",7
"for","its",6
"for","joining",2
"for","less",3
"for","life",3
"for","local",2
"for","lunch",4
"for","many",4
"for","me",36
"for","more",8
"for","most",7
"for","mothers",2
"for","much",3
"for","my",21
"for","myself",2
"for","nearly",2
"for","new",3
"for","no",2
"for","office",2
"for","once",2
"for","one",4
"for","only",3
"for","other",3
"for","our",6
"for","over",2
"for","people",2
"for","public",3
"for","real",2
"for","repair",2
"for","reporters",2
"for","sale",5
"for","seven",2
"for","several",2
"for","sharing",2
"for","six",2
"for","so",2
"for","some",9
"for","something",3
"for","stopping",2
"for","students",2
"for","supporting",2
"for","that",17
"for","the",230
"for","their",8
"for","them",9
"for","these",2
"for","this",19
"for","those",6
"for","todays",4
"for","too",2
"for","two",4
"for","up",2
"for","us",5
"for","what",4
"for","will",3
"for","with",4
"for","women",2
"for","words",2
"for","work",3
"for","ya",2
"for","yards",3
"for","years",9
"for","you",17
"for","your",19
"forced","to",3
"forever","to",2
"forget","that",2
"forget","the",2
"forget","to",2
"forgive","me",2
"forgotten","about",2
"form","a",2
"form","of",4
"former","boss",2
"forms","of",2
"forward","to",13
"forwards","in",2
"found","a",6
"found","as",2
"found","in",2
"found","it",5
"found","one",2
"found","out",5
"found","that",4
"found","the",2
"foundation","and",2
"foundation","of",2
"founder","of",2
"four","counts",2
"four","hours",3
"four","times",2
"four","weeks",2
"four","years",3
"fourth","inning",2
"fourth","one",4
"fourth","quarter",3
"free","today",2
"friday","and",2
"friday","at",2
"friday","night",4
"friday","that",3
"friday","the",2
"friend","who",2
"friends","and",5
"friends","are",2
"friends","i",2
"friends","who",2
"from","a",25
"from","all",2
"from","am",2
"from","an",4
"from","another",2
"from","being",2
"from","both",2
"from","crafters",2
"from","deep",2
"from","different",2
"from","doing",2
"from","each",2
"from","experience",2
"from","good",2
"from","her",6
"from","his",2
"from","home",3
"from","me",4
"from","months",2
"from","my",14
"from","one",4
"from","pm",2
"from","that",5
"from","the",88
"from","their",3
"from","then",2
"from","this",2
"from","those",3
"from","to",3
"from","we",2
"from","work",4
"from","you",4
"front","door",2
"front","of",8
"fry","rice",2
"fuck","this",3
"full","day",2
"full","force",2
"full","moon",2
"full","of",7
"full","year",2
"fulltime","job",2
"fun","and",5
"fun","of",2
"fun","to",3
"fun","with",2
"funny","and",2
"funny","how",2
"funny","thing",2
"funny","when",3
"furniture","and",2
"furthermore","as",2
"future","and",2
"future","of",3
"game","and",2
"game","i",2
"game","in",3
"game","like",2
"game","of",3
"game","series",2
"game","that",3
"game","tonight",2
"game","we",2
"game","with",2
"gas","to",2
"gather","up",2
"gathered","in",2
"gave","me",5
"gave","up",3
"gbp","m",3
"get","a",22
"get","ahold",2
"get","back",7
"get","better",3
"get","home",4
"get","in",4
"get","into",6
"get","it",13
"get","me",3
"get","more",4
"get","my",2
"get","off",2
"get","on",9
"get","out",3
"get","ready",4
"get","real",2
"get","rid",3
"get","some",4
"get","that",2
"get","the",14
"get","them",2
"get","there",2
"get","this",2
"get","through",2
"get","to",17
"get","together",2
"get","too",2
"get","up",10
"get","well",3
"get","you",5
"get","your",3
"gets","so",2
"getting","a",2
"getting","back",2
"getting","excited",2
"getting","in",2
"getting","into",2
"getting","it",2
"getting","ready",2
"getting","the",2
"getting","to",2
"giants","to",2
"gift","from",3
"gift","to",2
"girl","and",2
"girl","at",2
"girl","i",2
"girl","in",3
"girl","just",3
"girls","at",2
"give","him",2
"give","it",5
"give","them",5
"give","this",2
"give","to",2
"give","us",2
"give","you",5
"given","a",2
"given","that",3
"given","the",5
"gives","me",2
"gives","you",4
"giving","away",3
"giving","the",2
"glad","they",2
"glad","to",3
"glad","youre",2
"glass","of",2
"glimpse","of",2
"glitter","i",2
"go","a",3
"go","along",2
"go","and",7
"go","as",2
"go","at",2
"go","back",9
"go","dance",2
"go","home",3
"go","i",2
"go","in",3
"go","into",4
"go","no",2
"go","of",4
"go","on",4
"go","out",6
"go","over",2
"go","that",2
"go","thats",2
"go","the",3
"go","to",25
"goals","this",2
"god","and",3
"god","can",2
"god","do",3
"god","has",3
"god","i",2
"god","im",2
"god","is",5
"god","who",2
"gods","word",3
"goes","from",2
"goes","into",2
"goes","on",4
"goes","to",3
"goin","to",2
"going","back",3
"going","for",3
"going","on",6
"going","to",96
"golden","gate",2
"gone","by",3
"gonna","be",4
"gonna","get",2
"gonna","take",2
"good","a",2
"good","advice",2
"good","and",3
"good","as",3
"good","at",2
"good","day",3
"good","enough",2
"good","for",5
"good","game",2
"good","i",2
"good","job",2
"good","luck",5
"good","morning",9
"good","news",3
"good","night",3
"good","or",2
"good","player",2
"good","show",2
"good","thing",4
"good","to",7
"good","way",2
"good","with",3
"good","work",2
"goods","and",2
"gosh","i",2
"got","a",12
"got","an",4
"got","back",3
"got","going",2
"got","his",2
"got","home",2
"got","it",2
"got","me",4
"got","much",2
"got","my",2
"got","some",3
"got","the",9
"got","there",2
"got","to",8
"gotta","be",3
"gotta","do",2
"gotta","love",3
"government","ought",3
"government","was",2
"governor","says",2
"grab","a",5
"grab","some",2
"graduated","from",4
"grahams","ferry",2
"great","day",3
"great","deal",2
"great","game",3
"great","idea",2
"great","job",3
"great","morning",2
"great","show",2
"great","theatre",3
"great","time",2
"great","to",6
"great","tweets",2
"great","work",2
"greater","than",3
"grew","up",2
"grind","and",2
"ground","and",2
"ground","in",3
"group","is",3
"grow","the",2
"grow","up",2
"growing","up",3
"grown","so",2
"growth","and",2
"growth","in",2
"growth","of",2
"guard","and",2
"guard","with",2
"guess","i",3
"guess","its",2
"guess","they",2
"guess","what",3
"guy","and",2
"guy","in",3
"guys","are",4
"guys","have",2
"habit","of",2
"had","a",31
"had","already",2
"had","an",2
"had","another",2
"had","been",24
"had","come",3
"had","for",2
"had","gone",3
"had","it",3
"had","made",3
"had","never",5
"had","no",6
"had","not",5
"had","run",2
"had","so",2
"had","some",5
"had","the",11
"had","this",2
"had","to",27
"haha","thats",3
"haha","we",2
"hair","and",3
"half","a",5
"half","of",6
"half","years",3
"hand","i",2
"hand","it",3
"handful","of",2
"handle","it",2
"hands","and",2
"hands","of",3
"hang","out",2
"hanging","out",4
"happen","and",2
"happen","if",2
"happen","in",2
"happen","to",5
"happened","in",2
"happened","to",7
"happy","birthday",7
"happy","easter",6
"happy","friday",4
"happy","hour",8
"happy","mothers",4
"happy","to",8
"happy","when",2
"happy","with",2
"hard","for",3
"hard","on",2
"hard","to",10
"has","a",34
"has","already",2
"has","also",4
"has","an",2
"has","become",3
"has","been",40
"has","come",4
"has","denied",2
"has","failed",2
"has","grown",2
"has","had",2
"has","in",2
"has","increased",2
"has","its",2
"has","just",2
"has","made",4
"has","more",2
"has","multiple",2
"has","my",2
"has","never",7
"has","no",6
"has","not",5
"has","only",2
"has","passed",2
"has","said",2
"has","some",2
"has","started",2
"has","taken",2
"has","the",4
"has","to",7
"has","twice",2
"hate","the",3
"hate","when",3
"hate","you",2
"have","a",63
"have","added",3
"have","already",3
"have","also",4
"have","an",11
"have","any",5
"have","anyone",2
"have","anything",2
"have","bad",2
"have","been",44
"have","changed",2
"have","come",3
"have","complained",2
"have","created",2
"have","developed",2
"have","discovered",2
"have","done",4
"have","enough",2
"have","ever",3
"have","everything",2
"have","four",2
"have","fun",3
"have","given",3
"have","got",2
"have","great",2
"have","had",6
"have","her",2
"have","i",2
"have","in",2
"have","is",2
"have","it",5
"have","just",3
"have","like",3
"have","lived",2
"have","made",3
"have","many",3
"have","more",3
"have","much",3
"have","my",5
"have","never",3
"have","no",11
"have","not",2
"have","nothing",3
"have","one",2
"have","our",2
"have","rights",2
"have","seen",4
"have","several",2
"have","so",4
"have","some",10
"have","something",3
"have","that",3
"have","the",25
"have","them",4
"have","this",5
"have","time",4
"have","to",62
"have","too",2
"have","tried",2
"have","two",3
"have","until",2
"have","used",2
"have","worked",3
"have","written",2
"have","you",11
"have","your",2
"havent","been",3
"havent","had",2
"havent","seen",5
"havent","you",2
"having","a",14
"having","fun",3
"having","more",2
"having","the",7
"having","to",4
"he","a",3
"he","adds",2
"he","also",6
"he","always",2
"he","and",5
"he","asked",3
"he","called",2
"he","came",6
"he","can",4
"he","charged",2
"he","climbs",2
"he","could",8
"he","did",7
"he","didnt",5
"he","does",5
"he","doesnt",2
"he","even",2
"he","got",2
"he","grabbed",2
"he","had",23
"he","has",23
"he","is",29
"he","knew",6
"he","knows",2
"he","likes",3
"he","looked",2
"he","looks",4
"he","loves",2
"he","made",4
"he","may",4
"he","met",2
"he","needs",4
"he","once",3
"he","played",2
"he","pulled",2
"he","puts",2
"he","really",2
"he","remained",2
"he","said",46
"he","says",8
"he","seems",2
"he","should",4
"he","showed",2
"he","simply",2
"he","spoke",2
"he","still",2
"he","suffered",2
"he","takes",2
"he","talked",3
"he","talks",2
"he","used",4
"he","walked",2
"he","was",49
"he","will",4
"he","worked",2
"he","works",2
"he","would",5
"he","writes",3
"head","is",2
"head","of",4
"headaches","and",3
"headed","to",4
"heading","for",2
"heading","to",4
"health","and",2
"health","care",5
"health","issues",3
"hear","me",2
"hear","that",3
"heard","a",2
"heard","about",3
"heard","of",3
"heard","the",3
"heard","you",2
"hearing","the",2
"heart","and",2
"heart","was",2
"heart","with",2
"heat","and",2
"heck","of",2
"held","by",2
"held","in",2
"held","it",2
"held","last",2
"held","on",4
"hell","be",3
"hell","yeah",2
"hello","and",2
"help","me",4
"help","with",2
"help","you",2
"helping","women",2
"her","a",2
"her","and",2
"her","ass",2
"her","car",2
"her","child",2
"her","down",2
"her","eyes",3
"her","family",3
"her","favorite",2
"her","first",4
"her","for",6
"her","friends",2
"her","gaze",2
"her","hair",2
"her","house",2
"her","husband",4
"her","life",2
"her","mother",2
"her","new",2
"her","only",2
"her","out",2
"her","own",3
"her","second",2
"her","sister",2
"her","that",4
"her","to",2
"here","and",6
"here","are",6
"here","at",4
"here","for",2
"here","i",5
"here","in",8
"here","is",6
"here","it",2
"here","on",2
"here","one",2
"here","so",2
"here","to",2
"here","was",2
"heres","a",5
"heres","the",3
"hes","a",7
"hes","gotta",3
"hes","not",2
"hey","girl",2
"hey","guys",2
"hey","hey",2
"hey","you",2
"high","and",3
"high","i",2
"high","of",2
"high","quality",2
"high","school",13
"highland","park",2
"highly","recommend",2
"highway","patrol",2
"hill","with",2
"him","a",2
"him","about",2
"him","and",2
"him","as",3
"him","because",2
"him","but",3
"him","for",2
"him","his",2
"him","i",3
"him","in",5
"him","is",2
"him","like",2
"him","nay",2
"him","on",2
"him","out",3
"him","that",4
"him","to",13
"him","we",2
"him","were",2
"him","when",2
"him","with",3
"himself","to",2
"hint","of",5
"hiring","the",2
"his","ass",2
"his","attorney",4
"his","back",3
"his","basketball",2
"his","body",4
"his","campaign",2
"his","character",2
"his","children",2
"his","colleagues",2
"his","commitment",2
"his","computer",2
"his","dad",2
"his","directions",2
"his","face",2
"his","family",3
"his","father",3
"his","fathers",2
"his","first",8
"his","former",2
"his","game",2
"his","head",2
"his","identity",2
"his","job",2
"his","last",3
"his","life",4
"his","love",3
"his","mom",2
"his","most",3
"his","name",3
"his","new",3
"his","other",2
"his","own",8
"his","phone",2
"his","retirement",2
"his","s",2
"his","second",2
"his","side",2
"his","son",2
"his","team",2
"his","time",2
"his","way",2
"his","website",2
"his","wife",10
"his","work",3
"history","but",2
"history","of",5
"hit","a",3
"hit","it",2
"hit","me",3
"hit","of",2
"hit","the",8
"hit","up",3
"hits","the",2
"hitter","than",2
"hobby","lobby",2
"hogan","said",2
"hold","my",3
"hold","on",3
"hold","the",3
"holding","a",2
"hole","in",2
"holidays","and",2
"holy","spirit",2
"home","and",6
"home","for",6
"home","from",3
"home","i",4
"home","in",2
"home","of",2
"home","run",2
"home","something",2
"home","state",2
"home","to",5
"home","with",4
"homeland","security",2
"honor","god",2
"hop","on",2
"hope","she",2
"hope","that",3
"hope","to",3
"hope","u",3
"hope","we",3
"hope","you",13
"hope","your",2
"hopes","of",2
"hoping","that",4
"hopkins","international",2
"horseback","riding",2
"hospital","after",2
"hosting","a",2
"hot","water",2
"hour","every",2
"hour","from",2
"hours","after",2
"hours","are",2
"hours","because",2
"hours","before",2
"hours","in",3
"hours","with",2
"house","for",2
"house","in",3
"house","of",5
"house","officials",2
"house","on",3
"house","to",2
"houston","dynamo",2
"how","about",3
"how","are",6
"how","bad",2
"how","busy",4
"how","can",2
"how","did",3
"how","do",7
"how","does",2
"how","far",3
"how","good",2
"how","he",3
"how","horrible",2
"how","i",8
"how","is",2
"how","it",5
"how","long",2
"how","many",8
"how","much",18
"how","the",5
"how","they",6
"how","this",3
"how","tired",2
"how","to",20
"how","u",4
"how","we",7
"how","well",2
"how","would",3
"how","you",6
"however","i",3
"however","is",3
"however","the",2
"hug","kiss",2
"huge","and",2
"huge","fan",2
"human","being",4
"human","beings",2
"human","rights",2
"human","services",2
"hundreds","of",4
"hunger","games",2
"hurt","and",2
"i","actually",2
"i","adore",2
"i","almost",2
"i","already",3
"i","also",14
"i","always",5
"i","am",83
"i","apologize",2
"i","appreciate",3
"i","are",3
"i","ask",3
"i","asked",5
"i","ate",2
"i","be",2
"i","became",2
"i","believe",5
"i","bet",4
"i","better",2
"i","bought",4
"i","broke",2
"i","call",3
"i","called",5
"i","can",22
"i","cannot",4
"i","cant",34
"i","chose",5
"i","come",4
"i","could",28
"i","couldnt",4
"i","covered",2
"i","cut",3
"i","decided",3
"i","deserve",2
"i","did",25
"i","didnt",30
"i","do",18
"i","dont",70
"i","dropped",2
"i","enjoy",2
"i","enjoyed",3
"i","even",2
"i","ever",3
"i","feel",29
"i","fell",3
"i","felt",3
"i","finally",2
"i","find",11
"i","finish",2
"i","finished",4
"i","first",2
"i","followed",2
"i","found",8
"i","fully",3
"i","get",22
"i","give",2
"i","go",6
"i","got",24
"i","guess",10
"i","had",43
"i","hardly",2
"i","hate",13
"i","have",95
"i","havent",11
"i","hear",2
"i","heard",6
"i","held",2
"i","honestly",2
"i","hope",13
"i","i",2
"i","just",29
"i","keep",5
"i","knew",8
"i","know",38
"i","learned",2
"i","left",3
"i","like",22
"i","liked",3
"i","looked",2
"i","lost",3
"i","love",54
"i","loved",2
"i","made",8
"i","make",4
"i","may",7
"i","mean",6
"i","met",5
"i","might",6
"i","miss",10
"i","missed",2
"i","move",2
"i","moved",3
"i","must",4
"i","need",17
"i","needed",4
"i","never",4
"i","noticed",3
"i","now",2
"i","only",4
"i","opted",2
"i","personally",3
"i","picked",3
"i","plan",5
"i","pray",2
"i","put",5
"i","read",4
"i","realized",4
"i","really",21
"i","received",2
"i","recommend",2
"i","refuse",2
"i","remember",8
"i","replied",2
"i","said",8
"i","sat",2
"i","saw",11
"i","say",7
"i","see",11
"i","send",2
"i","shall",3
"i","shoot",2
"i","should",6
"i","sleep",2
"i","spent",4
"i","spoke",2
"i","stamped",2
"i","start",3
"i","started",5
"i","stayed",2
"i","still",14
"i","suppose",5
"i","suspect",2
"i","swear",3
"i","take",4
"i","tell",2
"i","think",65
"i","this",2
"i","thought",14
"i","told",9
"i","took",8
"i","tried",6
"i","try",2
"i","turned",2
"i","understand",7
"i","used",8
"i","walked",3
"i","wanna",5
"i","want",43
"i","wanted",8
"i","was",93
"i","wasnt",9
"i","went",9
"i","were",2
"i","will",30
"i","wish",8
"i","woke",4
"i","wonder",2
"i","wont",3
"i","work",2
"i","worked",5
"i","would",31
"i","wouldnt",3
"i","wouldve",2
"i","wrote",4
"ic","bus",3
"id","be",4
"id","been",2
"id","have",3
"id","like",5
"id","make",4
"id","rather",2
"idea","is",3
"idea","of",7
"idea","that",3
"idea","what",2
"ideas","and",2
"ideas","for",2
"if","a",6
"if","an",2
"if","anything",2
"if","he",11
"if","i",30
"if","im",6
"if","it",16
"if","its",6
"if","my",3
"if","not",5
"if","people",3
"if","she",4
"if","so",2
"if","that",8
"if","the",13
"if","there",3
"if","theres",2
"if","they",13
"if","this",6
"if","u",5
"if","we",13
"if","you",62
"if","youd",3
"if","your",5
"if","youre",6
"il","pm",3
"ill","be",12
"ill","check",2
"ill","get",2
"ill","give",2
"ill","just",2
"ill","keep",2
"ill","take",2
"ill","tell",2
"im","a",16
"im","actually",2
"im","afraid",2
"im","asking",2
"im","at",4
"im","back",3
"im","being",2
"im","bout",2
"im","buying",2
"im","coming",2
"im","doing",2
"im","done",2
"im","feeling",3
"im","getting",3
"im","glad",3
"im","going",20
"im","gonna",3
"im","grieving",2
"im","guessing",2
"im","having",2
"im","hoping",2
"im","hungry",3
"im","in",4
"im","just",8
"im","never",2
"im","not",25
"im","on",2
"im","only",2
"im","pretty",2
"im","probably",3
"im","ready",2
"im","running",2
"im","so",13
"im","sorry",7
"im","still",8
"im","sure",11
"im","taking",2
"im","tired",2
"im","trying",2
"im","up",2
"im","watching",2
"impact","on",2
"importance","of",2
"important","to",3
"impression","for",2
"in","a",125
"in","about",3
"in","addition",5
"in","afghanistan",2
"in","after",4
"in","all",5
"in","an",8
"in","and",16
"in","another",4
"in","any",7
"in","april",3
"in","as",6
"in","asia",2
"in","at",5
"in","august",3
"in","awe",2
"in","awhile",2
"in","baltimore",3
"in","bed",3
"in","belleville",2
"in","between",3
"in","both",3
"in","brine",2
"in","brussels",2
"in","case",6
"in","central",4
"in","china",2
"in","class",6
"in","close",2
"in","columbus",2
"in","common",4
"in","comparison",2
"in","contact",2
"in","d",2
"in","dc",3
"in","december",3
"in","developing",3
"in","different",3
"in","downtown",3
"in","each",3
"in","english",5
"in","europe",2
"in","every",3
"in","fact",9
"in","february",2
"in","five",2
"in","florida",2
"in","for",4
"in","france",2
"in","from",4
"in","front",7
"in","general",3
"in","germany",3
"in","helping",2
"in","her",8
"in","high",2
"in","him",2
"in","his",23
"in","hopes",2
"in","i",2
"in","it",7
"in","its",9
"in","itself",2
"in","january",3
"in","july",3
"in","june",2
"in","just",3
"in","la",2
"in","late",5
"in","lieu",3
"in","life",8
"in","line",3
"in","london",7
"in","los",2
"in","love",8
"in","malaysia",2
"in","march",3
"in","me",2
